9;3,6;19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
10;3,6;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
11;3,6;20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
12;3,6;21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
13;3,6;22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
14;3,6;23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
15;3,6;24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
16;3,6;25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
17;3,6;26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
18;3,6;27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
19;3,6;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
20;3,6;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,10000000000000142;0,0;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
21;3,6;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
22;3,6;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
23;3,6;31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
24;3,6;32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
25;3,6;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
26;3,6;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
27;3,6;6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
28;3,6;7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
29;3,6;8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
30;3,6;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
31;7,2;10;0,0;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
32;7,2;11;0,0;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
33;7,2;12;0,0;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
34;7,2;13;0,0;0,10000000000000142;0,0;0,10000000000000142;0,1999999999999993;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
35;7,2;14;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
36;7,2;15;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
37;7,2;16;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
38;7,2;17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,19999999999999574;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
39;7,2;18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
40;7,2;19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
41;7,2;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
42;7,2;20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
43;7,2;21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19999999999999574;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
44;7,2;22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19999999999999574;0,30000000000000426;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
45;7,2;23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
46;7,2;24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
47;7,2;25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
48;7,2;26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
49;7,2;27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,1999999999999993;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
50;7,2;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
51;7,2;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,10000000000000142;0,20000000000000284;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
52;7,2;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
53;7,2;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
54;7,2;31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,1999999999999993;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
55;7,2;32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
56;7,2;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
57;7,2;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
58;7,2;6;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
59;7,2;7;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
60;7,2;8;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
61;7,2;9;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
62;10,8;10;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
63;10,8;11;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
64;10,8;12;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,1999999999999993;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
65;10,8;13;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,1999999999999993;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
66;10,8;14;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
67;10,8;15;0,0;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142
68;10,8;16;0,0;0,10000000000000142;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,1999999999999993;0,10000000000000142;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,0;0,0;0,0;0,09999999999999787;0,1999999999999993;0,0;0,0;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
69;10,8;17;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,29999999999999716;0,10000000000000142;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
70;10,8;18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
71;10,8;19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,0;0,09999999999999432;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
72;10,8;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
73;10,8;20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,09999999999999432;0,10000000000000142;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
74;10,8;21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,19999999999999574;0,20000000000000284;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
75;10,8;22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,19999999999999574;0,3999999999999986;0,0;0,0;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
76;10,8;23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,09999999999999787;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
77;10,8;24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,0;0,10000000000000142;0,0;0,10000000000000142;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999432;0,09999999999999787;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
78;10,8;25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,0;0,10000000000000142;0,0;0,10000000000000142;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999432;0,09999999999999787;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
79;10,8;26;0,0;0,10000000000000142;0,0;0,0;0,0;0,0;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,0;0,10000000000000142;0,0;0,0;0,09999999999999432;0,10000000000000142;0,10000000000000142;0,10000000000000142;0,09999999999999432;0,1999999999999993;0,1999999999999993;0,0;0,10000000000000142;0,10000000000000142;0,09999999999999787;0,09999999999999787;0,10000000000000142;0,0;0,0;0,0;0,10000000000000142;0,0;0,0
